genename PIP_sum PIP_0hr_npglut PIP_1hr_npglut PIP_6hr_npglut PIP_diff
ZSCAN16 0.0469530090069091 0.0129478018354134 0.022198874211926 0.0118063329595697 0.0210574053360823
ZFP69B 0.0420955996178273 0.0105265978397502 0.00989161076982437 0.0216773910082527 0.0210424039383269
PTPRS 0.0475736780939879 0.0132680376158865 0.0167809603144143 0.0175246801636871 0.0210376028622149
CYTH2 0.0539683004832449 0.0164830443822798 0.0199450238608678 0.0175402322400973 0.0210022117186853
RNF216 0.0484353644934302 0.01372480857292 NA 0.0347105559205102 0.0209857473475902
PRR4 0.0551743429296156 0.0171175616245117 0.0148206786557127 0.0232361026493912 0.0209392196805922
LRRC39 0.0678799074687301 0.0234779403625938 0.013685665012117 0.0307163020940193 0.0209240267435425
ATP8A1 0.0497130542280458 0.0144063765771008 0.0101822851270548 0.0251243925238902 0.0209003010738442
TRIM69 0.0466734207640935 0.0128956483488919 0.00732780185653059 0.026449970558671 0.0208821240663097
NCK2 0.0512656237571229 0.0151947645599735 0.0148752645278379 0.0211955946693115 0.0208760946371759
LYAR 0.0493872070254996 0.0142849343202022 0.00811986434204182 0.0269824083632556 0.0208173383850952
QKI 0.0517042976940107 0.0154450638230301 0.0164999704525757 0.0197592634184049 0.0208141700479505
RNF169 0.0514596818738599 0.0153281741802024 0.0185441328801083 0.0175873748135492 0.0208033335134551
CENPX 0.0718816066135903 0.0255560062158545 NA 0.0463256003977358 0.0207695941818813
TSPAN2 0.0384338605974336 0.0088463189759862 NA 0.0295875416214474 0.0207412226454612
FTCDNL1 0.0371297431260393 0.00819928840662443 NA 0.0289304547194149 0.0207311663127905
C3orf38 0.0489874637773901 0.0141364960351683 0.0164545711494726 0.0183963965927492 0.0207144717070535
NOC2L 0.0486665524297298 0.0139766934123109 0.0171319498981575 0.0175579091192614 0.020713165605108
SLC12A8 0.0466027627918368 0.0129489674653241 0.0103670819867306 0.0232867133397821 0.0207048278611886
ITPKA 0.0519707757685941 0.0156388151604785 0.0130950915266399 0.0232368690814757 0.0206931454476371
COA1 0.0468892642417505 0.0131088201704488 0.00760804722358754 0.0261723968477142 0.0206716239008529
PPHLN1 0.0504031724679235 0.0148913328331827 0.0167324032184144 0.0187794364163264 0.0206205068015581
TMEM177 0.0715904656357429 0.0254884225253118 0.0135342094143313 0.0325678336960998 0.0206136205851193
CCM2 0.0526235683884858 0.0160105276833855 0.0101972055230578 0.0264158351820425 0.0206025130217148
RUVBL2 0.0631614353340966 0.0212828454197198 0.00602749321990725 0.0358510966944696 0.020595744494657
ZNF808 0.0604002700995019 0.0199108702581389 0.0100860481630304 0.0304033516783326 0.0205785295832241
ATG9A 0.0550506371845205 0.0172371933047808 NA 0.0378134438797397 0.0205762505749589
ERAP1 0.058533352489381 0.0189789298694948 0.0107969251254382 0.028757497494448 0.0205754927503914
NOP14 0.0517108863647471 0.0155709713184767 0.00771713883145786 0.0284227762148125 0.0205689437277937
WDR27 0.0550803672185914 0.0172558959331309 0.0193323576963405 0.01849211358912 0.0205685753523296
CDC25B 0.0484325401688313 0.0139332541842891 0.0143130870979821 0.0201861988865601 0.0205660318002531
COPB2 0.058190179820061 0.0188243878844457 NA 0.0393657919356153 0.0205414040511696
PPP1R3E 0.0539806952366146 0.0167295160745725 NA 0.0372511791620421 0.0205216630874696
HYAL3 0.0405760860000782 0.0100344295480376 0.0178377410060729 0.0127039154459677 0.020507226904003
SVEP1 0.0575830334912191 0.0185467933482767 0.0178629102904532 0.0211733298524892 0.0204894467946657
C3orf49 0.0479079681830942 0.0137163380886881 0.0149727795756277 0.0192188505187784 0.020475292005718
SHISA4 0.0508459641448527 0.0152058844056336 0.0161083872718942 0.0195316924673249 0.0204341953335855
MTMR6 0.0504998870741589 0.0150360117064291 0.0138101982994462 0.0216536770682836 0.0204278636613007
C12orf57 0.0512763882689846 0.0154245631712204 0.00930166522202469 0.0265501598757395 0.0204272619265438
ZGLP1 0.080676316208684 0.0301249209707768 0.0225577955778097 0.0279935996600975 0.0204264742671304
RPUSD1 0.0639808026779533 0.0217823632803223 NA 0.042198439397631 0.0204160761173087
PLEKHG3 0.0914108576679779 0.0355015144555616 0.0390440199232087 0.0168653232892076 0.0204078287568547
FAM53B 0.0489050518829499 0.0142564578223187 0.0157170162561457 0.0189315778044855 0.0203921362383125
GEMIN2 0.0595772581292811 0.0195977656101369 0.021136389198519 0.0188431033206252 0.0203817269090073
VAX2 0.0653643363578659 0.0224930035976485 0.01791422527005 0.0249571074901674 0.0203783291625689
RNASEK 0.0509872107998197 0.0153147999477151 0.0171989830712466 0.018473427780858 0.0203576109043895
PMP22 0.052541106093128 0.0161002340579614 0.00783140235066915 0.0286094696844974 0.0203406379772052
BMP8A 0.0543836004804186 0.0170269721069289 0.015578603723078 0.0217780246504117 0.0203296562665608
MED12L 0.0466664709599057 0.0131754859894743 0.0107237760884741 0.0227672088819573 0.0203154989809571
TNFSF9 0.0860046816709243 0.032846883500174 0.00829969594794111 0.0448581022228092 0.0203109146705763
ZBTB40 0.0661360189190608 0.0229189863181121 0.0220668784980769 0.0211501541028718 0.0202980462828366
MASP2 0.239691154256273 0.109704160420665 NA 0.129986993835608 0.020282833414943
NPEPL1 0.0488204661614641 0.0142907519740644 0.00871338881845085 0.0258163253689488 0.0202389622133353
REEP6 0.120808381397026 0.05028687674192 0.00943546542670981 0.0610860392283961 0.0202346279131859
SLMAP 0.0483022641144181 0.0140421070666108 0.0106099279885085 0.0236502290592988 0.0202180499811965
B3GALT4 0.0444721676800818 0.0121292372908717 NA 0.0323429303892101 0.0202136930983384
SAV1 0.0425734212913449 0.0112122072711941 0.0313612140201508 NA 0.0201490067489567
MTERF4 0.052271628121793 0.0160633233893245 0.0156612326704464 0.0205470720620221 0.020144981343144
KCNT1 0.051339576891838 0.0156024052409484 0.0157953630589697 0.0199418085919199 0.0201347664099412
KIAA0753 0.0504009151747011 0.0151422177769095 0.0153063091628708 0.0199523882349208 0.0201164796208821
PLS1 0.0476646782791501 0.0137872503974964 0.0164329863838064 0.0174444414978473 0.0200901774841573
CDAN1 0.0515395110864284 0.015727209002623 0.0191719405085476 0.0166403615752578 0.0200850930811824
NPTX1 0.0464924261154422 0.0132051100612138 0.00751231703082578 0.0257749990234026 0.0200822059930146
NUP214 0.0559335982786036 0.0179272323622151 0.00895532570322333 0.0290510402131652 0.0200791335541734
THEM4 0.076243158829173 0.0280833115377734 0.0134708090347401 0.0346890382566595 0.0200765357536262
RGS11 0.0567165104280971 0.0183254950343572 0.0132616273951731 0.0251293879985668 0.0200655203593827
ARHGAP39 0.0525504704399565 0.016255374920461 0.00704795732618568 0.0292471381933098 0.0200397205990345
PRKAA2 0.0474651296388895 0.0137248210226221 0.00879815586472421 0.0249421527515432 0.0200154875936453
FAM221A 0.0384559483827284 0.00922040195915497 0.0158987402227344 0.013336806200839 0.0200151444644184
TMPO 0.057411975695788 0.0187035044615683 0.00849538242244319 0.0302130888117765 0.0200049667726514
KCNC4 0.0520410013141156 0.0160198014788402 0.00841429020747442 0.027606909627801 0.0200013983564352
LRAT 0.0436810307186332 0.0118403222737569 0.00689968026135213 0.0249410281835242 0.0200003861711194
ATP5IF1 0.0993558781377861 0.0396862192794619 0.0236292418088744 0.0360404170494498 0.0199834395788623
DIPK1A 0.0476988808890068 0.0138609290231169 0.0102281270930259 0.023609824772864 0.019977022842773
ZC3H15 0.0434014095595367 0.0117239200783227 0.0132361731584905 0.0184413163227235 0.0199535694028913
NDRG1 0.0526901500714398 0.0163808218176158 0.00985169155381438 0.0264576367000096 0.0199285064362082
ZNF480 0.0503995815684976 0.0152484008335438 0.0143404624137143 0.0208107183212395 0.01990277990141
SLC41A1 0.0451501086619498 0.0126324388454035 0.014528026935803 0.0179896428807433 0.0198852309711428
EXOSC6 0.053145658248404 0.0166323621026443 0.0106531586425049 0.0258601375032548 0.0198809340431154
TCF7L1 0.0527333968698133 0.0164359222733875 0.0143681093129295 0.0219293652834963 0.0198615523230383
GOLT1A 0.0554759434066972 0.0178131378553322 0.00958676018526194 0.0280760453661031 0.0198496676960328
TTF1 0.0633062114501463 0.0217359787904169 0.00845928146246378 0.0331109511972656 0.0198342538693125
DBN1 0.0775555921508733 0.0288617575041733 0.0167614998441958 0.0319323348025042 0.0198320771425267
SIGIRR 0.0666380721156081 0.0234032139913751 0.0133242387427285 0.0299106193815045 0.0198316441328579
RNF144A 0.0470729494133766 0.0136532593834774 0.010288369735173 0.0231313202947262 0.0197664306464218
SPATA7 0.0666092590696631 0.02342707795046 0.0132540525306056 0.0299281285885975 0.0197551031687431
CLPTM1L 0.055135201901954 0.0177146666328052 0.0107288707379258 0.026691664531223 0.0197058686363436
BBS9 0.0484624973659991 0.0143809317658394 0.00774373935148776 0.0263378262486719 0.0197006338343203
RAB3IL1 0.139949774424589 0.0601285577384832 0.00977545790008138 0.0700457587860242 0.0196926589476224
TMF1 0.0892883939095035 0.0348009281777341 0.0175226616313876 0.0369648041003818 0.0196865375540353
ZDHHC20 0.0502042414845845 0.0152601573310124 0.0165696854698227 0.0183743986837494 0.0196839268225597
PLA2G6 0.0672899827914798 0.0238064781175805 0.00755408156153681 0.0359294231123625 0.0196770265563188
CSMD1 0.0478783983073074 0.0141090803946592 0.0103963990784078 0.0233729188342404 0.019660237517989
MYO15B 0.057949769526237 0.0191465247486741 0.0212889073086301 0.0175143374689328 0.0196567200288888
TMEM263 0.0589276678383233 0.0196366676890745 0.0141834068903569 0.0251075932588919 0.0196543324601743
APAF1 0.0532913866797512 0.0168300642883764 0.0156598684495453 0.0208014539418295 0.0196312581029984
OR2L5 0.0557676867080803 0.0180688318167218 0.0102775348493999 0.0274213200419586 0.0196300230746367
PILRB 0.0779436055882669 0.0291587095477898 0.011981456393553 0.0368034396469241 0.0196261864926873
CSE1L 0.0595626591536039 0.0199688078185607 0.00955243766632929 0.0300414136687139 0.0196250435164825
ADGRG1 0.0438386614164651 0.012107407513384 0.0130576766780972 0.0186735772249839 0.0196238463896971
SLC35B1 0.0524234008910306 0.0164057049944808 0.00812210864214247 0.0278955872544073 0.019611990902069
TAF1B 0.0622529500680567 0.0213360255051041 0.0136418251915289 0.0272750993714237 0.0195808990578485
GABRR2 0.0463426162944523 0.0133856160241698 0.00915060574927717 0.0238063945210053 0.0195713842461127
TNFRSF6B 0.057688177282006 0.0190609740359279 0.0101449136926537 0.0284822895534244 0.0195662292101502
MTHFSD 0.0523367642015481 0.0163953916735394 0.0116450612492092 0.0242963112787995 0.0195459808544693
TAP1 0.0439528451800089 0.0122149456333639 0.0170187728678725 0.0147191266787725 0.0195229539132811
RNF212B 0.074043567148246 0.0272686374443247 0.0131068885007662 0.0336680412031551 0.0195062922595966
COMMD7 0.0505291452042889 0.0155198374664716 0.0106200188257992 0.0243892889120181 0.0194894702713457
DNTTIP2 0.0561731388381298 0.0183427610645114 0.00944076436430485 0.0283896134093136 0.0194876167091071
TMEM14A 0.0566614282683232 0.0185916500535819 0.0146273490283269 0.0234424291864144 0.0194781281611594
KDM5B 0.0972204230888997 0.0388855985290876 0.0185830738166304 0.0397517507431817 0.0194492260307245
RBM18 0.0500443665596937 0.0152998816945364 0.0133005727489776 0.0214439121161797 0.0194446031706209
ADCK1 0.0510612237139981 0.015811446104942 0.00888226770024525 0.0263675099088109 0.0194383315041141
SLITRK6 0.046883571138808 0.0137308349889612 0.0120047287200734 0.0211480074297734 0.0194219011608856
SGMS2 0.0519651595724845 0.0162747470594249 0.00994419454551132 0.0257462179675483 0.0194156654536347
LENG1 0.0690721942571311 0.0248321941788642 0.0442400000782669 NA 0.0194078058994027
RNF212 0.0651579748772572 0.0228830576561526 0.0130259266299282 0.0292489905911764 0.019391859564952
KLHL29 0.0459098754569497 0.013260874721406 0.0155831950530385 0.0170658056825052 0.0193881260141377
NDUFS6 0.0510710406692734 0.0158421489195378 0.00900747740734031 0.0262214143423953 0.0193867428301978
IMPA2 0.0587851915152839 0.019707090586997 0.0124567021480535 0.0266213987802334 0.0193710103412899
MRE11 0.0644003267752365 0.0225487580759546 NA 0.0418515686992819 0.0193028106233273
RPGRIP1L 0.0514950886533077 0.0161316805106383 0.0138756827103012 0.0214877254323682 0.0192317276320311
CIB2 0.0571614595135236 0.0189649205494009 0.00944004079601068 0.028756498168112 0.0192316184147218
MCPH1 0.0566938831993733 0.0187355057096189 NA 0.0379583774897544 0.0192228717801355
ELMO3 0.0505155283490989 0.0156473914891768 0.0148510133694758 0.0200171234904463 0.0192207453707453
GRK5 0.0593623027092456 0.0200717262659608 0.00922773247884246 0.0300628439644423 0.019218850177324
SULF1 0.0517715043438588 0.0162776713909886 0.0109293665363589 0.0245644664165113 0.0192161615618816
CCDC82 0.0645512181184792 0.02267004392947 0.0129051506685959 0.0289760235204133 0.0192111302595392
FRK 0.0549577271179668 0.0178735009019959 0.0137354112449058 0.0233488149710651 0.019210725313975
PRMT3 0.0508786498618126 0.0158346818935494 0.0166915336585759 0.0183524343096873 0.0192092860747138
MYL6 0.0461721472933816 0.0134886680837738 NA 0.0326834792096078 0.019194811125834
CD320 0.0500648814010531 0.0154356480537714 0.0134790524322622 0.0211501809150195 0.0191935852935103
KCNH2 0.0754563704907892 0.0281373683130906 0.0244008033967601 0.0229181987809385 0.019181633864608
NFKB2 0.0415490028533548 0.011186901727948 0.00832471947137858 0.0220373816540282 0.0191751993974588
ALS2 0.0489724402649237 0.0149123945505014 0.0340600457144223 NA 0.0191476511639209
AP1S3 0.0513418693840195 0.0161030953100371 0.00945970187813883 0.0257790721958436 0.0191356787639453
ZNHIT6 0.0451796763729745 0.0130249471106465 0.032154729262328 NA 0.0191297821516815
CCND1 0.0542398206988898 0.017561108982216 0.0180100720045985 0.0186686397120753 0.0191176027344578
COG6 0.0396163784771846 0.0102502215745628 0.00618796921631759 0.0231781876863042 0.019115935328059
FBXO31 0.0634516214843256 0.0221902104398254 0.0225466414063714 0.0187147696381288 0.0190712006046748
THOC1 0.0500150655665831 0.015481043287895 0.0144027803128206 0.0201312419658675 0.0190529789907931
ARHGEF12 0.0467387625209171 0.01384446701793 0.00901422816785546 0.0238800673351316 0.0190498284850571
ATP6V1C2 0.0476306165733262 0.0142993466350621 0.0333312699382641 NA 0.019031923303202
ACOT12 0.0484798461740232 0.0147295064323314 0.0163430798408822 0.0174072599008096 0.0190208333093604
APOL2 0.0638340095639556 0.0224180725713222 0.012761146283535 0.0286547907090984 0.0189978644213112
SRD5A1 0.0505009074290753 0.0157551996040736 0.0184965902942364 0.0162491175307653 0.0189905082209281
CACNA1G 0.0683420959172533 0.0246766790405405 0.0213036168865636 0.0223617999901492 0.0189887378361723
UQCR11 0.0432536156098288 0.0121415138216605 0.0152215657900997 0.0158905359980686 0.0189705879665078
SLC52A1 0.056038126841269 0.0185620443182608 0.00893370295493423 0.028542379568074 0.0189140382047474
SUPT3H 0.0497447580444993 0.0154207727250446 0.00878085719840349 0.0255431281210512 0.0189032125944101
BCL2L11 0.0633345358436054 0.0222165690955688 0.00836111573481102 0.0327568510132256 0.0189013976524678
PRCC 0.0495061455646918 0.0153051428150629 0.00864147959817818 0.0255595231514507 0.018895859934566
GBA2 0.0410452563126256 0.0110762358489549 0.00922084948895274 0.020748170974718 0.0188927846147158
PDZD8 0.0483706433407909 0.0147417923499535 0.0091217380900579 0.0245071129007795 0.0188870586408839
ATP23 0.0750188455139274 0.0280664890272203 0.0315829745057271 0.01536938198098 0.0188858674594868
SORL1 0.0515800689094115 0.0163517654107216 0.00989284880799346 0.0253354546906964 0.0188765380879683
NRDC 0.0541840604163144 0.0176566392055502 0.0154602544684893 0.0210671667422749 0.018870782005214
AMACR 0.0542721339946161 0.017710215300176 0.0112595630157706 0.0253023556786695 0.0188517033942641
KIF27 0.0712411496154479 0.0262136835393475 0.00988868746713323 0.0351387786089672 0.0188137825367529
IRGQ 0.0565833420088795 0.0188863248194426 0.00960646985108515 0.0280905473383518 0.0188106923699943
YBX3 0.0834188255071154 0.0323109737762818 0.0194336019642289 0.0316742497666047 0.0187968779545518
MRPL15 0.0483905416361957 0.014802722352207 0.015961611895309 0.0176262073886797 0.0187850969317817
REXO2 0.0521171478652634 0.0166660880597133 0.00481903386770788 0.0306320259378422 0.0187849717458368
MKX 0.0630787579841702 0.0221527380704104 0.0126095186102081 0.0283165013035517 0.0187732818433494
TMEM51 0.0497267852510601 0.0154779837696885 0.0149029591815881 0.0193458422997835 0.0187708177116831
TBC1D32 0.0479966507000529 0.0146193665511675 0.00831044985176754 0.0250668342971179 0.0187579175977179
PPTC7 0.061518835697861 0.0213849973995199 0.026160435069093 0.0139734032292481 0.0187488408988212
RPS18 0.0380985826956446 0.00967512281574368 NA 0.0284234598799009 0.0187483370641572
CYP2R1 0.0539333827878045 0.0175928916508468 0.00807523819647771 0.02826525294048 0.0187475994861109
LIPT1 0.0498130271755067 0.0155352822153878 0.0104073041607385 0.0238704407993804 0.0187424627447311
TVP23C 0.0701304606829016 0.0256966438056498 0.0116007142487548 0.032833102628497 0.018737173071602
PROC 0.0511126165998711 0.0161891860156138 0.00986186573731218 0.0250615648469451 0.0187342445686435
FAM241B 0.0587637725629652 0.0200268907451232 NA 0.038736881817842 0.0187099910727188
ACYP2 0.0475886932865153 0.0144434921861921 0.0144948161932629 0.0186503849070603 0.0187017089141311
RTN4IP1 0.0493378157535979 0.0153260193492523 0.0118520248915226 0.022159771512823 0.0186857770550933
NAV3 0.0481491702521185 0.014734460370097 0.0141554491499503 0.0192592607320712 0.0186802495119245
GPR158 0.0472618636106204 0.0143192961006934 0.0101409601917494 0.0228016073181776 0.0186232714092336
ST3GAL5 0.051046002599859 0.016219007810111 0.0133196952875932 0.0215072995021548 0.018607986979637
ELL 0.0545734021548578 0.0179959105308306 0.0107999208507528 0.0257775707732744 0.0185815810931966
ZSWIM5 0.0533284124313335 0.0173784337576071 0.0136061412377765 0.0223438374359499 0.0185715449161193
GRK7 0.0473467567570956 0.014389145348066 0.0101456078193978 0.0228120035896318 0.0185684660609636
NR5A2 0.0623849313363414 0.0219089853465917 0.0124702365976974 0.0280057093920523 0.018566960643158
RBP1 0.063759548845494 0.0226006725149486 0.0128655028627398 0.0282933734678056 0.0185582038155968
PCDHB11 0.0185520173045487 0 0.0185520173045487 0 0.0185520173045487
SMAD4 0.0814110971837552 0.031451730304516 0.00728118551365631 0.0426781813655829 0.0185076365747232
SRSF3 0.0471202183476076 0.0143180563862541 0.00823943565445662 0.0245627263068969 0.0184841055750994
CEP104 0.0870383731078105 0.0343045521282119 0.0347106046972322 0.0180232162823664 0.0184292688513867
VWA5B1 0.0489943299961974 0.0152889399437448 0.0131927655559215 0.0205126244965311 0.0184164501087078
CDC26 0.0524188418690596 0.017022165103507 0.0156620257850075 0.0197346509805451 0.0183745116620456
SLC6A13 0.0518550589017757 0.016740409621983 0.00893959112896747 0.0261750581508252 0.0183742396578097
RBM12 0.0477387722505102 0.0146856802544986 NA 0.0330530919960116 0.018367411741513
NIN 0.0408539696571446 0.0112433212522839 0.00649321793788316 0.0231174304669775 0.0183673271525768
VWA8 0.0598235137981965 0.0207288449965211 0.00717535872740482 0.0319193100742706 0.0183658238051543
ONECUT1 0.0676888854053785 0.0246619001274585 0.00917567525960117 0.0338513100183188 0.0183650851504615
ZNF611 0.0608004826167916 0.0212292944652249 NA 0.0395711881515667 0.0183418936863418
ZNF552 0.0581991889010922 0.0199354556423473 0.0116823804685041 0.0265813527902408 0.0183282776163976
MKRN3 0.0588521665177264 0.0202752732419295 NA 0.0385768932757969 0.0183016200338674
TP53I11 0.0392409344173109 0.0104753650826543 NA 0.0287655693346566 0.0182902042520023
EIF3A 0.0576724080863733 0.0196973463319876 0.00974418686775269 0.028230874886633 0.0182777154223981
CLUL1 0.0494226425280355 0.0155750584443857 0.00992562828595045 0.0239219557976993 0.0182725256392641
RYR3 0.0613675666715312 0.0215515719031442 0.0122660300154269 0.0275499647529601 0.0182644228652428
TMEM258 0.0637469029392737 0.0227480337664254 0.0100879629833149 0.0309109061895334 0.0182508354064229
SNX2 0.0572043963569219 0.019478324837399 0.0111709093495467 0.0265551621699762 0.0182477466821239
PTTG1IP 0.0429376567488914 0.0123551649023752 0.0150473076755395 0.0155351841709767 0.018227326944141
DOP1B 0.0449306590492039 0.0133583114107418 0.013597980266871 0.0179743673715911 0.0182140362277203
CCNA1 0.0489527968835491 0.0153698449963711 0.0104376215102931 0.0231453303768849 0.0182131068908069
REEP3 0.0309228077232801 0.00635789657567965 0.00837617600933294 0.0161887351382675 0.0182070145719208
FAM168A 0.0425685296539978 0.0121903611714542 0.0069308616860736 0.02344730679647 0.0181878073110894
OR2M3 0.0610804044485473 0.0214506888243712 0.0122083955822175 0.0274213200419586 0.0181790267998049
ARHGEF2 0.0734318621743474 0.0276283840295387 0.0141154796574029 0.0316879984874058 0.01817509411527
ZNF599 0.0601546034533359 0.0209928498989174 0.0128767110536556 0.0262850425007629 0.0181689036555011
MRPL45 0.0434053384705993 0.0126231635071483 0.0093107680367529 0.0214714069266981 0.0181590114563027
C19orf18 0.0570250810688607 0.0194422296064652 0.0120378053021026 0.0255450461602929 0.0181406218559303
MYO1E 0.0812290174130358 0.0315490618014228 0.0153097684440626 0.0343701871675504 0.0181308938101902
RIOK3 0.0479864141784035 0.0149372040370068 0.0136363822138821 0.0194128279275146 0.0181120061043899
MAST2 0.0524334835119478 0.0171633143910206 0.00977120283824695 0.0254989662826803 0.0181068547299066
C21orf58 0.062836454270911 0.0223712159725772 0.00830575786058985 0.032159480437744 0.0180940223257566
TXN 0.0539252652232591 0.0179182958912926 0.0107970069813581 0.0252099623506084 0.0180886734406739
CLDN12 0.0543009203385648 0.0181090085553277 0.00905169007429563 0.0271402217089415 0.0180829032279094
GALNT7 0.0468742610701694 0.0143957190510754 0.00936318012753357 0.0231153618915604 0.0180828229680186
ARSA 0.0341273954345173 0.00803204509710387 0.00755421310866133 0.0185411372287521 0.0180633052403096
NSMCE4A 0.0454817392391445 0.0137098110429376 NA 0.0317719281962069 0.0180621171532693
NOL10 0.0468739094731345 0.0144075067699118 0.0139773312126684 0.0184890714905543 0.0180588959333109
UBE2E3 0.0480501346837016 0.0149964317093451 0.0164543618319971 0.0165993411423594 0.0180572712650114
GTF3C1 0.0731282887546683 0.0275372257983223 0.00817474133167695 0.0374163216246691 0.0180538371580237
LGI4 0.0606318577115275 0.0212931103453067 0.0121183752290035 0.0272203721372173 0.0180456370209141
MTMR12 0.0503069799513685 0.0161334585670458 0.00877178180723581 0.0254017395770869 0.0180400628172769
SERINC5 0.0477857848245203 0.014875570164995 0.00834620418659249 0.0245640104729328 0.0180346444945303
GPR137B 0.0570816348305137 0.0195329388276052 0.0125734350148662 0.0249752609880423 0.0180157571753033
MYPN 0.0499233906468431 0.0159703737864343 0.00994865464459149 0.0240043622158173 0.0179826430739745
CD9 0.0508660091813695 0.0164478462987108 0.00825614067726876 0.0261620222053899 0.0179703165839479
RAD1 0.0792712549420521 0.0306575781381583 0.0174734403918465 0.0311402364120473 0.0179560986657355
NXF1 0.041105077641249 0.0115753650470163 0.00640535025717404 0.0231243623370587 0.0179543475472164
RETREG1 0.0477607725441487 0.0149094787689117 0.00905669304997092 0.0237946007252661 0.0179418150063253
EFCAB7 0.0594334997653334 0.0207482621019226 0.0184837705743486 0.0202014670890622 0.0179369755614882
TRAF3IP2 0.0428118908539474 0.0124489844927894 0.0107814192095146 0.0195814871516434 0.0179139218683686
EIF6 0.0581442714611026 0.0201309086673271 0.0122739569192155 0.02573940587456 0.0178824541264484
FAM172A 0.0433014783180449 0.0127106957893176 0.0130807600976821 0.0175100224310452 0.0178800867394097
ME2 0.061389088607793 0.0217573049587052 0.020182129400601 0.0194496542484868 0.0178744786903826
CISD1 0.0493616565963637 0.0157505621861436 0.0126076770670468 0.0210034173431733 0.0178605322240765
ABLIM1 0.061279570836163 0.0217098698993565 0.0118178828061007 0.0277518181307058 0.01785983103745
ZNF717 0.0599494621418284 0.0210533802114387 0.0119814334063205 0.0269146485240692 0.017842701718951
EFHC1 0.0551163041829696 0.0186380806046716 0.0146273490283269 0.0218508745499711 0.0178401429736264
PDZRN4 0.0468750950457261 0.0145192102946955 0.0132583904313955 0.0190974943196351 0.0178366744563351
ZNF587B 0.0568672550756199 0.0195347892704545 0.0112416852121368 0.0260907805930286 0.0177976765347109
CHCHD2 0.0584685986032156 0.0203356411902137 0.0117453866681444 0.0263875707448575 0.0177973162227882
HDHD5 0.0515835453986157 0.0169017296506266 0.0130643812983566 0.0216174344496325 0.0177800860973625
CTNNA3 0.048943814732293 0.0155884615437099 0.00959669719564671 0.0237586559929364 0.0177668916448732
LAPTM4B 0.0512913563920646 0.0167629632381332 NA 0.0345283931539314 0.0177654299157982
COLEC12 0.0566293346507352 0.0194358798050097 0.0164259456781631 0.0207675091675624 0.0177575750407158
VSTM2B 0.0459505282399338 0.0141042207899347 0.0116408432331578 0.0202054642168413 0.0177420866600644
COL13A1 0.0477201865783252 0.0149936461554737 NA 0.0327265404228515 0.0177328942673778
CLIP2 0.0521577455896023 0.0172124963707929 0.00892322363119824 0.0260220255876112 0.0177327528480165
BBS5 0.0481251185254244 0.0152190510286087 0.0142376793304684 0.0186683881663473 0.017687016468207
GTPBP4 0.0486602913710074 0.0154973117801216 0.00908425989918105 0.0240787196917047 0.0176656678107641
ANKH 0.0471875318399974 0.014772552002828 0.0085111150782965 0.0239038647588729 0.0176424278343414
ATPSCKMT 0.054332228783787 0.018347834341741 0.0103809338777681 0.0256034605642779 0.017636560100305
GMPPA 0.0533104794720095 0.0178374837478438 0.0354729957241657 NA 0.0176355119763219
CDH9 0.0456398209131279 0.0140058557012553 0.0111428461834684 0.0204911190284042 0.0176281095106173
PILRA 0.0759440158537445 0.0291587095477899 0.0125050510762846 0.03428025522967 0.0176265967581647
EFNB3 0.0515461784314541 0.0169615116545745 0.0106628466732693 0.0239218201036103 0.0176231551223051
ALG8 0.491653835232551 0.237018611263137 0.153750907673989 0.100884316295425 0.017616612706277
METTL6 0.073029195092049 0.0277072757392789 0.00992798089447533 0.0353939384582948 0.0176146436134912
MBNL2 0.0583591685272421 0.020375935891725 0.00958402705687245 0.0283992055786446 0.0176072967437921
ZCCHC14 0.0468591513237117 0.0146380976726527 0.0122358032569897 0.0199852503940693 0.0175829559784063
SURF1 0.0747037499288516 0.0285620066661078 NA 0.0461417432627438 0.017579736596636
SNRPE 0.0467122875070741 0.0145755301942283 0.0095159601653787 0.0226207971474671 0.0175612271186175
TSG101 0.0424832803052033 0.0124693154090936 0.0136714117909522 0.0163425531051575 0.0175446494870161
KIF13B 0.0499671859710848 0.0162140823354674 0.0152095979470674 0.01854350568855 0.01753902130015
HSP90AB1 0.0517837848444719 0.0171246883635182 NA 0.0346590964809537 0.0175344081174355
TBC1D22A 0.0762232325138907 0.0293446091567655 0.0113639807091793 0.0355146426479459 0.0175340142003597
NKIRAS2 0.0554586066521937 0.0189671525175407 0.0175410431460824 0.0189504109885706 0.0175243016171123
WDR36 0.0499372492173554 0.0162112131142197 0.00786089497194165 0.0258651411311941 0.0175148229889161
ERCC1 0.0525737656222186 0.0175341890597869 0.010062845766334 0.0249767307960977 0.0175053875026448
CLN8 0.0420936979326738 0.0123035728848121 0.00694699261833576 0.0228431324295259 0.0174865521630496
GRAMD1A 0.0604910414309639 0.0215024487144113 0.0121160240881816 0.026872568628371 0.0174861440021413
ATP5MC3 0.056262801619273 0.0193914682935762 0.00876701670813818 0.0281043166175586 0.0174798650321206
ZNF423 0.0483300251470554 0.0154274441835651 0.0108693681905747 0.0220332127729156 0.0174751367799252
WWOX 0.0644731472678139 0.0235099843941259 0.0133852789989279 0.0275778838747601 0.0174531784795621
