genename PIP_sum PIP_0hr_nmglut PIP_1hr_nmglut PIP_6hr_nmglut PIP_diff
STT3B 0.125633250360116 0.00209548989080233 0.093777922364061 0.0297598381052524 0.121442270578511
SUMO3 0.129977537050051 0.00437981631459128 0.0830116405029487 0.0425860802325108 0.121217904420868
TBCA 0.126984360961823 0.00292237504595549 0.0634447050058403 0.0606172809100269 0.121139610869912
SNRPF 0.131836221215991 0.00542872144788709 0.0711111468475805 0.0552963529205237 0.120978778320217
CPE 0.14337969332244 0.0112307653988185 0.0907230282244893 0.0414258996991321 0.120918162524803
RNF187 0.127383860341172 0.00324237401250471 0.0593923015021314 0.0647491848265362 0.120899112316163
SUMO2 0.349903124504951 0.114561167387933 0.235341957117018 NA 0.120780789729085
MEGF11 0.127863707191129 0.00355490255255619 0.0898428572051531 0.0344659474334197 0.120753902086017
SLC5A12 0.128102859089991 0.00372600362093589 0.0859810741107815 0.0383957813582736 0.120650851848119
TRAPPC12 0.125217502854434 0.00231201737970355 0.0965687221039425 0.0263367633707878 0.120593468095027
SERINC2 0.130808408053654 0.0053166837765174 0.0741017696296257 0.0513899546475108 0.120175040500619
B3GAT1 0.124028124665957 0.00192732913510385 0.0552785672025313 0.0668222283283221 0.12017346639575
GAS2L3 0.12863277781066 0.00429006469592852 0.102817390163354 0.0215253229513775 0.120052648418803
GRK7 0.126084626120958 0.00312426492144824 0.0417135940725403 0.0812467671269693 0.119836096278061
LTV1 0.12462501430395 0.00241293934610021 0.0389065753912002 0.0833054995666496 0.11979913561175
MPPE1 0.176102485421854 0.0281663544771229 0.0962582084619552 0.0516779224827755 0.119769776467608
CHGB 0.12637134623383 0.00339344919680074 0.0507582335295552 0.072219663507474 0.119584447840228
ZNF552 0.131611187802402 0.00610479653661578 0.0784169605682332 0.0470894306975529 0.11940159472917
ATN1 0.12735294855381 0.00402731068301043 0.0715919373433702 0.0517337005274298 0.11929832718779
LRRC61 0.126551640081412 0.00373963677743239 0.0865046549990209 0.0363073483049587 0.119072366526547
ZNF195 0.126854769303588 0.00391685392256225 0.0833540125131682 0.0395839028678573 0.119021061458463
AGPAT5 0.131709201942588 0.00635574173155118 0.0642172309478999 0.0611362292631371 0.118997718479486
ADCY10 0.126853084649067 0.00394460576042788 0.0822217368190063 0.0406867420696326 0.118963873128211
CCN3 0.125589750850461 0.00336032194296121 0.0466287947257121 0.075600634181788 0.118869106964539
MREG 0.125497640747924 0.00346586706656993 0.0768697443350721 0.0451620293462818 0.118565906614784
PDE4B 0.124417063134914 0.00316450644657829 0.0933316989407153 0.0279208577476201 0.118088050241757
GJC1 0.124404015884157 0.00324697015978115 0.0844084886264386 0.0367485570979375 0.117910075564595
DAB2IP 0.123554885946311 0.00284447686226397 0.0861236084263216 0.0345868006577255 0.117865932221783
ISYNA1 0.124318958015616 0.00324881592423198 0.0628949021530214 0.0581752399383623 0.117821326167152
ANKRD7 0.125911417398851 0.004094125009387 0.0612485898324253 0.0605687025570388 0.117723167380077
QSER1 0.126640186344255 0.00452607421180884 0.0509841019891183 0.0711300101433283 0.117588037920638
UNC119 0.125218460612012 0.00384721706777114 0.069801801376671 0.0515694421675699 0.11752402647647
FHOD3 0.131910384640264 0.00736380944978654 0.0539670354484503 0.0705795397420275 0.117182765740691
RUFY1 0.126044759439815 0.00446277260121675 0.0503272390739078 0.0712547477646907 0.117119214237382
RYR3 0.123296625723868 0.00310908550578759 0.0467223055610648 0.0734652346570159 0.117078454712293
HEATR1 0.123924242557688 0.00344979970463222 0.0872060238572696 0.033268418995786 0.117024643148423
SLC27A4 0.127970061146449 0.00565413295214545 0.122315928194304 NA 0.116661795242159
SCO1 0.123431188157543 0.00349423805647597 0.087273730638501 0.0326632194625665 0.116442712044592
LCLAT1 0.12829142917082 0.00593027620278319 0.0661769673289947 0.0561841856390422 0.116430876765254
PRKCA 0.147494415345388 0.0156188267568715 0.0506816762805994 0.0811939123079175 0.116256761831645
RIPOR3 0.123421814177277 0.00358315234955997 0.0936713177724135 0.0261673440553033 0.116255509478157
NEK10 0.127425276933886 0.00558920979899347 NA 0.121836067134893 0.1162468573359
ZNF787 0.123405288111892 0.00358462216054656 0.0878046238238211 0.0320160421275248 0.116236043790799
SPECC1L 0.127615708806315 0.00572982635678088 0.0913403047933947 0.0305455776561397 0.116156056092754
ERI1 0.124668639942409 0.00425890435562937 0.12040973558678 NA 0.116150831231151
C6orf62 0.120475195112326 0.0021873077793102 0.0975537396434304 0.0207341476895854 0.116100579553706
ZBTB2 0.122691058608336 0.00330926771372519 0.0872011840896242 0.0321806068049866 0.116072523180886
RGMA 0.122095095526278 0.00303648147255053 0.0354223784049623 0.0836362356487652 0.116022132581177
FBXO34 0.132642899551723 0.00834208399367808 0.0961343337386148 0.0281664818194299 0.115958731564367
RASSF4 0.131822168011297 0.00804030971951486 0.0866260512978771 0.0371558069939046 0.115741548572267
ZNF610 0.123046619396044 0.00366057995958569 0.0470277966790624 0.072358242757396 0.115725459476873
RABGAP1L 0.122270698619029 0.00328044161264007 0.102875154185164 0.0161151028212253 0.115709815393749
ADAMTS20 0.124473181581231 0.00438238489479414 0.0892597682075071 0.0308310284789298 0.115708411791643
TMEM237 0.126365581381728 0.00540366704088791 0.0855821982486906 0.0353797160921491 0.115558247299952
RAB37 0.122123681729937 0.00335017323800457 0.0382659864689738 0.0805075220229591 0.115423335253928
IGF2R 0.121759635363854 0.00323731729123422 0.0758025435378875 0.042719774534732 0.115285000781385
TANGO2 0.120497574975225 0.00261181316386061 NA 0.117885761811364 0.115273948647503
MALRD1 0.119473682244552 0.0021001070598774 0.0433461482831787 0.0740274269014963 0.115273468124798
COX20 0.12633980744267 0.00553518003212428 0.0605288159206102 0.0602758114899359 0.115269447378422
POMT1 0.122438074593468 0.00363879337879014 0.0527342662952132 0.0660650149194644 0.115160487835887
CNTN3 0.12176506318491 0.00333620147217284 0.0862539898150526 0.032174871897685 0.115092660240565
ZNF544 0.147564785621104 0.0163329216071844 0.066117000738443 0.065114863275477 0.114898942406736
LRTM1 0.131581719449939 0.0084782569854881 0.0635607371016036 0.0595427253628468 0.114625205478962
SORL1 0.121501335533464 0.00347970075311266 0.0760454707130874 0.0419761640672639 0.114541934027239
UBE2G2 0.124577990547977 0.00502330066394885 0.0467215623097376 0.0728331275742906 0.114531389220079
ZNF385D 0.154894752763697 0.0202836605037108 0.134611092259986 NA 0.114327431756275
LRRC69 0.132674550658626 0.0092007456733505 0.0449170933825058 0.0785567116027702 0.114273059311925
PPP1R1C 0.122224621611693 0.00397756576172859 0.0450249558758549 0.0732220999741098 0.114269490088236
FBXL18 0.122117504598639 0.00393371608991355 0.054258931247571 0.0639248572611541 0.114250072418812
RMDN2 0.13202163565283 0.00906196997005271 0.122959665682777 NA 0.113897695712724
ZNF429 0.122704860575283 0.00451439790591146 0.0728949564106131 0.0452955062587584 0.11367606476346
KMT2B 0.123047475011928 0.00472439984109696 0.0538287328527727 0.0644943423180588 0.113598675329735
TLN2 0.119543812442892 0.00297828678734613 0.0415477522043269 0.0750177734512194 0.1135872388682
N4BP3 0.130328068676839 0.00840201544199981 0.0563196757318243 0.0656063775030148 0.113524037792839
VN1R1 0.122977478623123 0.00475224075295333 0.11822523787017 NA 0.113472997117217
XKR9 0.124287834737632 0.00546395927032317 0.0623494521910572 0.0564744232762517 0.113359916196986
VANGL2 0.120261543679845 0.00350612050575239 0.0753946339850951 0.0413607891889971 0.11324930266834
PKD2 0.126617235817802 0.00674844334147873 0.0811854906310656 0.0386833018452576 0.113120349134844
SPATA7 0.1226391275867 0.00484263371375582 0.0634550916038488 0.0543414022690956 0.112953860159189
ST6GALNAC4 0.118750630502483 0.00291924428769463 0.0333808929106761 0.082450493304112 0.112912141927093
SCARF2 0.118136850446464 0.00264501525167604 0.0912442210452175 0.0242476141495709 0.112846819943112
NPHP3 0.120687470971627 0.00392805621931513 0.0511326520199271 0.0656267627323844 0.112831358532996
BORCS5 0.12522890325774 0.00620824895873351 0.082141933712566 0.03687872058644 0.112812405340273
COX6A1 0.117656058982692 0.0024506312307423 0.0909527888571038 0.0242526388948456 0.112754796521207
NDUFAF8 0.118064359000182 0.00266261045444582 0.115401748545736 NA 0.11273913809129
POLR2B 0.121458834800701 0.00440055003686579 0.117058284763835 NA 0.112657734726969
ABHD6 0.130654468869729 0.00900765889097377 0.0383470085503705 0.0832998014283851 0.112639151087782
NEFM 0.119286216757365 0.00336511241659365 0.115921104340771 NA 0.112555991924177
CASP9 0.120405458567913 0.00395608301365669 0.071675429798147 0.0447739457561097 0.1124932925406
GP6 0.11873559541561 0.00321998221423425 0.0689822452909731 0.0465333679104029 0.112295630987142
DHX9 0.124599652445456 0.00618987799584747 0.0851639731537266 0.0332458012958816 0.112219896453761
GOLGA5 0.118068853883007 0.00294883665315326 0.0496298797945379 0.0654901374353163 0.112171180576701
EXD2 0.119700897321989 0.00377895014588847 0.0791629251568886 0.0367590220192121 0.112142997030212
FARP1 0.119019331986419 0.00344295422617247 0.0502099425582405 0.0653664352020056 0.112133423534074
TVP23C 0.121291308773252 0.00465556106074949 0.0670871091212597 0.0495486385912424 0.111980186651753
GNPDA1 0.14913718093038 0.0186708244218725 0.057304432171201 0.0731619243373068 0.111795532086635
GDAP2 0.119643323976772 0.00397607024151847 0.057137862106625 0.0585293916286283 0.111691183493735
HOXB7 0.123459155873194 0.00589552839441943 0.0479538183082261 0.0696098091705488 0.111668099084355
SCAF1 0.122155081026679 0.00526932161190286 0.116885759414776 NA 0.111616437802873
CELF5 0.116782629524911 0.00268579462462393 0.0730111181049624 0.0410857167953249 0.111411040275663
EEF1AKMT4 0.118734537762941 0.00373187238723716 0.064747984455005 0.0502546809206984 0.111270792988466
NAA60 0.159430200865336 0.0241005638024548 0.100506954393411 0.0348226826694702 0.111229073260426
MRPL19 0.116502531665152 0.00264063902778577 0.0419274485920583 0.0719344440453078 0.11122125360958
SPSB1 0.117819762168374 0.00338243566690966 0.0759715221087007 0.0384658043927641 0.111054890834555
PDC 0.118384283539477 0.00369719209014285 0.0640803691413238 0.0506067223080099 0.110989899359191
RFX3 0.13589887107152 0.0126086216262522 0.0497376075347524 0.0735526419105151 0.110681627819015
TCEA3 0.121514262649228 0.00545360267645001 0.0632089128475833 0.0528517471251945 0.110607057296328
SAMD3 0.119361362600353 0.00444841512990091 0.0399738335180512 0.0749391139524007 0.110464532340551
RAB40B 0.116789890429574 0.00317301557253047 0.113616874857044 NA 0.110443859284514
PTCH2 0.118659648045039 0.00416200997260607 0.0719965823215811 0.0425010557508522 0.110335628099827
RBP1 0.120019384810121 0.00497151483108238 0.0661766721153396 0.0488711978636994 0.110076355147957
TLK1 0.115747532195735 0.00285551807635542 0.0594811456698694 0.0534108684495102 0.110036496043024
PILRA 0.120070434119821 0.00512333985244573 0.0648728667929569 0.0500742274744184 0.10982375441493
PDE6B 0.115702356571923 0.00306830337885833 0.0561126929921053 0.0565213602009591 0.109565749814206
PZP 0.116842613155652 0.0036941386521866 0.0521057139526576 0.0610427605508077 0.109454335851279
FAM53B 0.116475313538174 0.00360510756570875 0.0770965100067352 0.0357736959657299 0.109265098406756
MEOX2 0.116058650777326 0.00341605723494942 0.0491279097279638 0.0635146838144132 0.109226536307428
ABRAXAS2 0.122774574473021 0.00684827688603151 0.0468782773283453 0.0690480202586442 0.109078020700958
YTHDC1 0.116026550965029 0.00347932858653865 0.0486974217367233 0.0638498006417668 0.109067893791951
OGN 0.117490929689624 0.00424913340953537 0.0879839202566359 0.025257876023453 0.108992662870554
PPARGC1B 0.152132318813893 0.0216134570448705 0.0972866688984219 0.0332321928706004 0.108905404724152
TMED9 0.131508860581444 0.0113230194645407 0.0463132351726022 0.0738726059443009 0.108862821652362
CACTIN 0.142510975979181 0.0169559134394188 0.0519045450575955 0.0736505174821668 0.108599149100344
METTL16 0.113720173867239 0.00266136273929996 0.0314536008100587 0.0796052103178804 0.108397448388639
LBH 0.120867075668508 0.00624813805605995 0.0471820484361864 0.0674368891762619 0.108370799556388
MALT1 0.115700336003024 0.00366599400477652 0.0484893858917831 0.0635449561064645 0.108368347993471
CCDC15 0.1165097289316 0.00408938163745676 0.0679353555666067 0.044484991727537 0.108330965656687
UTP23 0.114370605208781 0.00303940323310647 0.0401737654988265 0.071157436476848 0.108291798742568
RPL32 0.114928116286024 0.00337295200219878 0.0625693754793693 0.0489857888044558 0.108182212281626
TAP2 0.120305014296832 0.00611300181649233 0.0797185092412047 0.0344735032391352 0.108079010663848
SYNGR1 0.113407858106792 0.0027393822345646 0.0369388484362148 0.0737296274360125 0.107929093637663
NME2 0.120698477069601 0.00641671288840762 0.0833976047015109 0.0308841594796829 0.107865051292786
ZNF266 0.116155156717451 0.00416289409716319 0.0658798143397044 0.0461124482805833 0.107829368523125
CD276 0.115997217555225 0.00411371652506343 0.0756377227641145 0.0362457782660472 0.107769784505098
PRKACA 0.11834805603229 0.00529927861040902 0.0787849013765606 0.0342638760453204 0.107749498811472
COQ5 0.112872846393758 0.00262688045936155 0.0637526935101992 0.0464932724241977 0.107619085475035
CELF1 0.121214208460227 0.0068095674195594 0.0885121141656008 0.0258925268750672 0.107595073621109
SLC41A3 0.114286305282365 0.00335604063860906 0.0779454423892837 0.0329848222544724 0.107574224005147
LCORL 0.146033444495517 0.0192455163899745 0.0726180396789729 0.0541698884265699 0.107542411715568
UBE2J1 0.115388077491532 0.00398086523080832 0.045694892230798 0.065712320029926 0.107426347029916
SARDH 0.123268775599939 0.0079383644740656 0.0698162904171401 0.0455141207087333 0.107392046651808
PTPRG 0.115674169003874 0.00415503141617979 0.0491029004735789 0.0624162371141157 0.107364106171515
ACMSD 0.113959214865721 0.00331050392403542 0.110648710941686 NA 0.107338207017651
MRPL32 0.139089731743284 0.0159144115537084 0.123175320189576 NA 0.107260908635868
TRAF3IP2 0.118351916667302 0.00557953836670411 0.0843210114502515 0.0284513668503466 0.107192839933894
ZNF586 0.116850091422504 0.00485541141688917 0.0651095016629704 0.0468851783426441 0.107139268588725
ST6GALNAC3 0.115255760752054 0.00406795660597414 0.076495104893477 0.0346926992526032 0.107119847540106
TLCD2 0.112059068568931 0.00252100360401142 0.0638855721816748 0.0456524927832451 0.107017061360908
FBXO42 0.127192993088709 0.0101504839942935 0.0813003580935026 0.0357421510009134 0.106892025100122
CAMSAP3 0.120308245573961 0.00674152875103562 0.0704741863466651 0.0430925304762599 0.106825188071889
IGDCC4 0.113881736477847 0.00353476220769233 0.053118329848316 0.0572286444218385 0.106812212062462
ATG12 0.116509807390944 0.00484926022019261 0.0676209945957768 0.0440395525749748 0.106811286950559
ZNF417 0.117023389294965 0.00511946630046434 0.0623813014746745 0.0495226215198261 0.106784456694036
ZNF587B 0.121881432480212 0.00760439924075451 0.0682283757878632 0.0460486574515943 0.106672633998703
ASPN 0.113483935203066 0.00340578263196867 0.0449764911145485 0.0651016614565487 0.106672369939129
EXT2 0.131021025589677 0.0121862531109747 0.0862031643812528 0.0326316080974495 0.106648519367728
ZDHHC11 0.116674092356302 0.00501795285046613 0.070784985945188 0.040871153560648 0.10663818665537
CYB5B 0.113345315419067 0.00337471483899476 0.0770909422838659 0.0328796582962068 0.106595885741078
LRRC1 0.114640588030316 0.00402871704682373 0.0688909798960755 0.0417208910874172 0.106583153936669
TXNRD3 0.129297996667189 0.0113592630939235 0.0700184269967024 0.047920306576563 0.106579470479342
PPP4R1 0.114909946230589 0.00416577143631702 0.0557034447168956 0.0550407300773759 0.106578403357954
SHISAL1 0.113733321814117 0.00362006776248125 0.0629142861253258 0.0471989679263104 0.106493186289155
GDI2 0.113645887309866 0.00361008720261868 0.0773417773336088 0.0326940227736389 0.106425712904629
CEP85L 0.139480762495781 0.0165438258139845 0.0584045890045173 0.064532347677279 0.106393110867812
ARHGAP24 0.116436220414542 0.00504878413106513 0.0759877034012549 0.0353997328822216 0.106338652152411
C6orf58 0.112815914754471 0.00327486386631148 0.0546400306240054 0.054901020264154 0.106266187021848
MRRF 0.126904973643717 0.0103633376519994 0.0567037342123284 0.0598379017793896 0.106178298339719
MRPL21 0.113539077328303 0.00371609505402493 0.0646698501531079 0.0451531321211699 0.106106887220253
SUSD1 0.114101338393486 0.00404317046794678 0.0532222382443427 0.0568359296811964 0.106014997457592
EIF3E 0.11197901484456 0.0029904077443077 0.0727384434866599 0.0362501636135923 0.105998199355945
POLD1 0.208408828173909 0.0512184666511328 0.0981114761500188 0.0590788853727572 0.105971894871643
KIAA2013 0.169154269224345 0.0316105294373871 0.0496539837934588 0.087889755993499 0.105933210349571
CAB39L 0.111454502374087 0.00280639939667759 0.0797184924739841 0.0289296105034254 0.105841703580732
DHRS7 0.130812295376389 0.0125083469065679 NA 0.118303948469821 0.105795601563253
CCDC82 0.115467687818683 0.00485795954593016 0.0636315545011008 0.0469781737716521 0.105751768726823
ELMO1 0.111807548392034 0.00314567969001278 0.05448887168809 0.0541729970139311 0.105516189012008
OR2L2 0.115185345989105 0.00484583459101728 0.0634765740255199 0.0468629373725683 0.105493676807071
TOPORS 0.111651488123843 0.00323771067991152 0.061333597998243 0.0470801794456888 0.10517606676402
ZNF775 0.116894036127985 0.00587419858373828 0.0472466483890389 0.0637731891552076 0.105145638960508
RMI1 0.121404987735558 0.0081573609639114 0.0791973536675462 0.0340502731041005 0.105090265807735
LYSMD4 0.116369184632893 0.00569321632959108 0.0786485566699503 0.0320274116333514 0.104982751973711
ZNF783 0.112891512183884 0.00400604622905243 0.0629586541581062 0.045926811796725 0.104879419725779
ZNF846 0.11939828154513 0.00733730729218995 0.0521022460964552 0.059958728156485 0.10472366696075
HELZ 0.113555663870088 0.00444196359245641 0.109113700277632 NA 0.104671736685176
INMT 0.113187527765176 0.00426428739383522 0.042378125611333 0.0665451147600076 0.104658952977505
PPME1 0.110270542177259 0.00281175255890453 0.107458789618354 NA 0.104647037059449
TES 0.116828800297925 0.00609634510254886 0.0793606299701851 0.0313718252251911 0.104636110092827
AACS 0.114964397827606 0.00523550624102409 0.0744047462103073 0.0353241453762742 0.104493385345557
MAP1S 0.115471984095416 0.00554635023723815 0.0623569340375838 0.0475686998205944 0.10437928362094
UPK1B 0.109459093061877 0.00256311247303465 NA 0.106895980588842 0.104332868115807
SERPINB6 0.114567492003632 0.00512115548743486 0.0599692064162958 0.0494771300999013 0.104325181028762
SV2B 0.110038664255245 0.00287063642325192 0.0568404915208437 0.0503275363111497 0.104297391408741
GNPAT 0.132161299309257 0.0140367737871537 0.118124525522103 NA 0.104087751734949
TG 0.117171601760302 0.0065742750045007 0.0772290551893182 0.0333682715664834 0.104023051751301
CIPC 0.111480669946647 0.00376748556221229 0.0587948790001461 0.0489183053842889 0.103945698822223
REXO4 0.125863515415352 0.0109625086592552 0.0678995973021666 0.0470014094539299 0.103938498096841
ATCAY 0.112198146178167 0.00420034019834237 0.055071281485407 0.0529265244944174 0.103797465781482
DPYSL4 0.133480833507304 0.0148476638599133 0.052839796522673 0.0657933731247175 0.103785505787477
SYK 0.111398731422101 0.00393789552176094 0.0555319553029379 0.0519288805974024 0.103522940378579
CHST15 0.116776216347604 0.00666108608684446 0.0692028994378954 0.0409122308228643 0.103454044173915
ZNF283 0.114211862093142 0.00542054332152742 0.0708015640581493 0.0379897547134649 0.103370775450087
ASRGL1 0.108190904251644 0.00241862812759686 0.0604100359860063 0.0453622401380405 0.10335364799645
TMEM50B 0.112559962119155 0.00462289157492413 0.0737713623142927 0.034165708229938 0.103314178969307
ANKRD46 0.113364194418034 0.00506391268680306 0.0759888613484899 0.0323114203827414 0.103236369044428
MICAL2 0.117384316745392 0.00707991249683659 0.0674747403987978 0.0428296638497572 0.103224491751718
HAUS4 0.153723368378426 0.0252939016570691 0.0636702877494562 0.0647591789719011 0.103135565064288
WNT4 0.110498747523868 0.00369832738115172 0.0631617176290084 0.0436387025137077 0.103102092761564
BBS7 0.110420847864903 0.00372850042410144 0.0539734786168613 0.0527188688239406 0.1029638470167
ZNF519 0.109719753681302 0.00339141022684264 0.0690406571298689 0.0372876863245906 0.102936933227617
PRKCQ 0.109278562589282 0.00324130278453205 0.0460975419361067 0.0599397178686428 0.102795957020217
RAPGEF6 0.109900815391876 0.00363959262103508 0.0707668098947146 0.0354944128761262 0.102621630149806
SPEN 0.114877262171262 0.00613749007709608 0.0464427618434463 0.0622970102507199 0.10260228201707
ZNF253 0.109841585757525 0.00362051690808229 0.0702586128267549 0.0359624560226883 0.102600551941361
COPRS 0.116389374770122 0.00691241163853762 0.109476963131584 NA 0.102564551493046
COL28A1 0.1332147798285 0.0153864887267182 0.084950446026784 0.0328778450749977 0.102441802375064
GPR137 0.110754233196845 0.00421176968227799 0.0850135430068237 0.0215289205077435 0.102330693832289
RNF183 0.108893092737991 0.00328873297660071 0.0733960151909801 0.0322083445704098 0.102315626784789
TMEM81 0.117853608558033 0.00777288884756722 0.0829073739345745 0.0271733457758908 0.102307830862898
CPOX 0.108343937704231 0.0030423253663816 0.0614266173878719 0.0438749949499778 0.102259286971468
MAD2L2 0.112895060535728 0.00533259951278386 NA 0.107562461022944 0.10222986151016
SLC13A3 0.121409198519238 0.00966352480190269 0.0699915195510296 0.041754154166306 0.102082148915433
DAPK1 0.10851168101751 0.00321884654464133 NA 0.105292834472869 0.102073987928228
ZNF782 0.108002090496657 0.00298513305574621 0.048099700389588 0.0569172570513227 0.102031824385165
THEGL 0.108962176102515 0.00349820809182999 0.0465803360299845 0.0588836319807008 0.101965759918855
GABRA4 0.107525033523878 0.00282271597450201 0.076595526914491 0.0281067906348846 0.101879601574874
UPB1 0.108053121495306 0.00313703182596625 0.10491608966934 NA 0.101779057843374
POLR1D 0.10923073504345 0.00373478100332869 0.0735367105130589 0.0319592435270627 0.101761173036793
RHBDD2 0.108157311885304 0.00326495798690696 0.0729067623936635 0.031985591504734 0.101627395911491
SHROOM1 0.1095679995681 0.00397330466969303 0.0700210930828555 0.0355736018155519 0.101621390228714
SLC16A10 0.107274029539258 0.00284987053847785 0.0767112814370685 0.0277128775637117 0.101574288462302
FARSB 0.114028817759176 0.0063426626433728 0.0462367916789471 0.0614493634368559 0.10134349247243
CALU 0.107459436432454 0.00310073385603327 0.0754505984394907 0.0289081041369302 0.101257968720388
CYP27A1 0.110826775490264 0.00485448609409589 0.0560022915706173 0.0499699978255511 0.101117803302073
DDX52 0.11553169074143 0.00727368850797328 0.0754924049829204 0.0327655972505366 0.100984313725484
DELE1 0.108657866126759 0.00400482525031975 0.0526804123406288 0.0519726285358103 0.100648215626119
GABRA1 0.105499104809806 0.00250772942192368 0.0370121727439028 0.0659792026439792 0.100483645965958
MPP2 0.108959705046198 0.00429439372099472 0.0604486755697757 0.0442166357554272 0.100370917604208
WSCD2 0.112543432226969 0.00610670336708796 NA 0.106436728859881 0.100330025492793
RPS6KA5 0.110296123442719 0.00499307339121669 0.0505087362527349 0.0547943137987673 0.100309976660286
UBE2T 0.107865260691626 0.0038109539113742 0.0708571591188648 0.0331971476613866 0.100243352868877
ODF2L 0.11259379178603 0.00621135216359192 0.0605068052944091 0.0458756343280289 0.100171087458846
DROSHA 0.110212501689726 0.0050385027080202 0.0683053946652446 0.0368686043164613 0.100135496273686
TMEM117 0.107018352252334 0.00347366306450203 0.0539527971726792 0.0495918920151525 0.10007102612333
GALNT14 0.107322467981516 0.00369549207908648 0.0689427812019189 0.0346841947005108 0.0999314838233432
C19orf12 0.106135866497347 0.00310744930740492 0.041044091778071 0.061984325411871 0.0999209678825371
CHCHD2 0.108891721224976 0.00457588173188051 0.0600211414264068 0.0442946980666891 0.0997399577612154
CBX5 0.104918961207071 0.00260172746666032 0.0643825694710419 0.0379346642693685 0.0997155062737501
ARMC2 0.104584106239818 0.00246272430261951 0.0358682820462791 0.0662530998909189 0.0996586576345785
FAM13A 0.107280189636056 0.00381439334806 0.0619230811253126 0.0415427151626836 0.0996514029399362
HOXB8 0.107598033849352 0.00397424963119564 0.0479538183082261 0.05566996590993 0.0996495345869605
AEBP2 0.110391619548943 0.00538493430360065 0.0703489449890747 0.0346577402562673 0.0996217509417413
MTMR7 0.109802073583191 0.00517790188172007 0.0544795379779971 0.050144633723474 0.099446269819751
TPK1 0.105711447191399 0.00315011377490582 0.0401335418806575 0.0624277915358353 0.099411219641587
C20orf203 0.105622564941344 0.00313910632848669 NA 0.102483458612857 0.0993443522843703
YPEL5 0.147969583079564 0.0243126998404306 0.0562199940628719 0.0674368891762619 0.0993441833987032
OR2L3 0.108979087295964 0.00484583459101728 0.0634765740255199 0.0406566786794266 0.0992874181139292
ZNF320 0.107639488819182 0.00418661116881469 0.0616876388135633 0.0417652388368039 0.0992662664815525
TGFB1I1 0.105646719029899 0.00320548278634936 0.0708338397187976 0.0316073965247519 0.0992357534572001
CWC27 0.110897129360592 0.00583205396282871 0.0533200278497401 0.0517450475480235 0.0992330214349349
USB1 0.111294892802977 0.00604070910238397 0.0373442406490722 0.0679099430515205 0.0992134745982087
ZNF880 0.107462360806832 0.00415263075327721 0.0665845985403732 0.036725131513182 0.099157099300278
CEP192 0.105867704126405 0.00336178430587264 0.0587897079556733 0.0437162118648588 0.0991441355146595
SAMD5 0.105559022426839 0.00327718915734387 0.0360042816640919 0.0662775516054034 0.0990046441121514
STXBP6 0.107820780349657 0.00442516343048749 0.0689319785630723 0.0344636383560977 0.0989704534886825
ATXN10 0.107867787068106 0.00449238580896361 0.103375401259142 NA 0.0988830154501784
ARHGAP22 0.105525732450946 0.00334324376110196 0.0505922038920146 0.0515902847978293 0.0988392449287419
KCND3 0.142387531321147 0.0218018839349092 0.0797552667749356 0.0408303806113018 0.0987837634513282
FBXO27 0.109613441212406 0.00541536583715374 0.0707357843988932 0.0334622909763589 0.0987827095380984
CAMTA1 0.10448312162865 0.00288085371349789 0.0374744202377549 0.0641278476773977 0.0987214142016547
SCAMP4 0.117528005175581 0.00943061163548387 NA 0.108097393540097 0.0986667819046131
SGCB 0.112507673651048 0.00692138849686741 0.053106655916546 0.0524796292376349 0.0986648966573135
TTLL1 0.105713941263339 0.00358215271437012 0.0607392309751343 0.0413925575738349 0.0985496358345991
ARMC8 0.118173807838799 0.00981443806959648 0.0497917876638568 0.058567582105346 0.0985449316996063
EGLN3 0.104255671452868 0.00291583674930263 0.0772052572522234 0.0241345774513423 0.0984239979542631
CAPN15 0.108745326171035 0.0051657629376396 0.0445209503126184 0.0590586129207769 0.0984138002957557
SMARCA4 0.108799609534211 0.00519449585342091 0.0576773686540722 0.0459277450267176 0.0984106178273689
SELENOM 0.106222239864469 0.00394311308766981 0.0640238821832129 0.0382552445935865 0.0983360136891296
CAMSAP1 0.108950751801732 0.00534915396099522 0.0703240037098952 0.0332775941308412 0.0982524438797412
TMPRSS7 0.107450291799556 0.00462703420568023 0.0606766221660141 0.0421466354278619 0.0981962233881958
LSMEM1 0.101965737641075 0.00190852165058353 0.07001092103728 0.0300462949532115 0.098148694339908
GLI3 0.106212036347848 0.0040535154086202 0.0413242052018478 0.0608343157373797 0.0981050055306073
GPATCH2L 0.106663124323805 0.00431759436295953 0.0458358834901543 0.0565096464706915 0.0980279355978863
CD2AP 0.115295302427595 0.00864763285250958 0.0416665394516657 0.0649811301234198 0.0980000367225759
LTC4S 0.107324572665284 0.00467037181935104 0.0451643767977006 0.0574898240482321 0.0979838290265817
PCNT 0.107414601737338 0.00475980958482469 0.0683555274025667 0.0342992647499465 0.0978949825676885
ONECUT3 0.108229983019319 0.00518389965880695 0.0677905774849035 0.0352555058756083 0.0978621837017048
PPFIA4 0.109072948691736 0.00561097256543053 0.0532038635008388 0.0502581126254662 0.0978510035608745
OR2L5 0.106178999650758 0.00419437416213186 0.0551216881160574 0.0468629373725683 0.0977902513264939
LOXL2 0.121962385589489 0.0121151295338963 0.109847256055593 NA 0.0977321265216967
